Time (s) Control 2,Force (N) Control 2
-0.0099999999999997,-0.01
-0.008,-0.01
-0.0060000000000002,-0.02
-0.0039999999999995,-0.02
-0.0019999999999997,-0.01
0.0,20.21
0.0019999999999997,48.02
0.0040000000000004,48.23
0.0060000000000002,46.97
0.008,38.31
0.0099999999999997,29.29
0.0120000000000004,17.56
0.0140000000000002,4.37
0.016,-0.26
0.0179999999999997,-0.18
0.0200000000000004,0.08
0.0220000000000002,-0.19
0.024,0.17
0.0259999999999998,-0.05
0.0280000000000004,-0.06
0.0300000000000002,0.08
0.032,0.12
0.0339999999999998,0.06
0.0360000000000004,-0.03
0.0380000000000002,0.01
0.04,0.08
0.0419999999999998,-0.02
0.0440000000000004,0.01
0.0460000000000002,0.06
0.048,-0.01
0.0499999999999998,0.03
0.0520000000000004,0.06
0.0540000000000002,0.01
0.056,-0.01
0.0579999999999998,0.01
0.0600000000000005,0.01
0.0620000000000002,0.0
0.064,0.02
0.0659999999999998,0.04
0.0680000000000005,0.0
0.0700000000000002,-0.02
0.072,0.0
0.0739999999999998,-0.01
0.0760000000000005,0.01
0.0780000000000002,0.01
0.08,-0.02
0.0819999999999998,-0.01
0.0840000000000005,0.0
0.0860000000000003,0.0
0.088,0.02
0.0899999999999998,0.0
0.0920000000000005,0.01
0.0940000000000003,0.02
0.096,0.01
0.0979999999999998,-0.01
0.1000000000000005,-0.02
0.1020000000000003,0.05
0.104,0.01
0.1059999999999998,0.0
0.1080000000000005,0.01
0.1100000000000003,-0.04
0.1120000000000001,0.0
0.1139999999999998,0.09
0.1160000000000005,0.04
0.1180000000000003,-0.04
0.1200000000000001,0.02
0.1219999999999998,0.0
0.1240000000000005,-0.02
0.1260000000000003,0.0
0.1280000000000001,0.0
0.1299999999999999,0.04
0.1320000000000005,0.04
0.1340000000000003,-0.02
0.1360000000000001,0.0
0.1379999999999999,0.02
0.1400000000000005,-0.01
0.1420000000000003,0.02
0.1440000000000001,0.03
0.1459999999999999,-0.03
0.1480000000000005,-0.02
0.1500000000000003,0.02
0.1520000000000001,0.01
0.1539999999999999,-0.03
0.1560000000000005,0.0
0.1580000000000003,0.03
0.1600000000000001,0.03
0.1619999999999999,0.02
0.1639999999999997,0.01
0.1660000000000003,-0.02
0.1680000000000001,0.0
0.1699999999999999,0.0
0.1719999999999997,-0.01
0.1740000000000003,0.04
0.1760000000000001,0.04
0.1779999999999999,0.03
0.1799999999999997,0.0
0.1820000000000003,-0.01
0.1840000000000001,0.01
0.1859999999999999,0.03
0.1879999999999997,0.02
0.1900000000000004,0.0
0.1920000000000001,0.03
0.1939999999999999,0.01
0.1959999999999997,-0.04
0.1980000000000004,0.02
0.2000000000000001,0.04
0.2019999999999999,-0.01
0.2039999999999997,0.01
0.2060000000000004,0.01
0.2080000000000001,-0.01
0.2099999999999999,0.01
0.2119999999999997,-0.01
0.2140000000000004,-0.01
0.2160000000000002,0.02
0.2179999999999999,0.01
0.2199999999999997,0.01
0.2220000000000004,0.0
0.2240000000000002,0.01
0.2259999999999999,-0.01
0.2279999999999997,-0.02
0.2300000000000004,0.02
0.2320000000000002,0.01
0.2339999999999999,0.01
0.2359999999999997,0.02
0.2380000000000004,0.0
0.2400000000000002,-0.01
0.242,0.0
0.2439999999999997,0.0
0.2460000000000004,-0.01
0.2480000000000002,0.02
0.25,0.03
0.2519999999999998,-0.01
0.2540000000000004,0.01
0.2560000000000002,0.01
0.258,-0.01
0.2599999999999998,0.02
0.2620000000000004,0.02
0.2640000000000002,0.01
0.266,0.01
0.2679999999999998,0.01
0.2700000000000004,-0.02
0.2720000000000002,0.01
0.274,0.03
0.2759999999999998,-0.01
0.2780000000000004,0.01
0.2800000000000002,0.02
0.282,-0.01
0.2839999999999998,0.0
0.2860000000000005,-0.01
0.2880000000000002,-0.01
0.29,0.02
0.2919999999999998,0.01
0.2940000000000005,0.0
0.2960000000000002,0.0
0.298,0.02
0.2999999999999998,-0.01
0.3020000000000005,0.0
0.3040000000000002,0.01
0.306,0.0
0.3079999999999998,0.01
0.3100000000000005,0.0
0.3120000000000003,0.0
0.314,0.02
0.3159999999999998,0.0
0.3180000000000005,0.02
0.3200000000000003,0.02
0.322,0.01
0.3239999999999998,0.02
0.3260000000000005,0.01
0.3280000000000003,-0.01
0.33,0.02
0.3319999999999998,0.01
0.3340000000000005,0.02
0.3360000000000003,0.03
0.3380000000000001,0.01
0.3399999999999998,0.0
0.3420000000000005,0.01
0.3440000000000003,-0.01
0.3460000000000001,0.0
0.3479999999999998,0.01
0.3500000000000005,0.0
0.3520000000000003,0.0
0.3540000000000001,0.01
0.3559999999999998,-0.01
0.3580000000000005,0.0
0.3600000000000003,0.01
0.3620000000000001,-0.01
0.3639999999999999,-0.01
0.3660000000000005,0.01
0.3680000000000003,0.0
0.3700000000000001,0.0
0.3719999999999999,-0.01
0.3740000000000005,0.0
0.3760000000000003,0.01
0.3780000000000001,0.0
0.3799999999999999,0.01
0.3820000000000005,-0.02
0.3840000000000003,-0.01
0.3860000000000001,0.0
0.3879999999999999,0.01
0.3900000000000005,-0.01
0.3920000000000003,0.0
0.3940000000000001,0.02
0.3959999999999999,-0.01
0.3980000000000006,-0.01
0.4000000000000003,0.01
0.4020000000000001,-0.02
0.4039999999999999,0.0
0.4060000000000006,0.0
0.4080000000000003,0.0
0.4100000000000001,0.0
0.4119999999999999,0.01
0.4139999999999997,0.0
0.4160000000000003,-0.01
0.4180000000000001,0.02
0.4199999999999999,0.0
0.4219999999999997,0.01
0.4240000000000004,0.01
0.4260000000000001,0.0
0.4279999999999999,0.0
0.4299999999999997,0.02
0.4320000000000004,0.0
0.4340000000000001,0.0
0.4359999999999999,0.01
0.4379999999999997,0.0
0.4400000000000004,0.02
0.4420000000000001,0.01
0.4439999999999999,0.0
0.4459999999999997,0.0
0.4480000000000004,0.02
0.4500000000000002,0.0
0.4519999999999999,0.0
0.4539999999999997,0.02
0.4560000000000004,0.01
0.4580000000000002,0.0
0.4599999999999999,0.0
0.4619999999999997,0.0
0.4640000000000004,0.0
0.4660000000000002,0.01
0.4679999999999999,0.0
0.4699999999999997,0.01
0.4720000000000004,0.01
0.4740000000000002,0.0
0.476,0.0
0.4779999999999997,0.0
0.4800000000000004,-0.02
0.4820000000000002,-0.01
0.484,0.01
0.4859999999999997,0.0
0.4880000000000004,0.0
0.4900000000000002,0.01
0.492,0.01
0.4939999999999998,0.0
0.4960000000000004,0.01
0.4980000000000002,0.01
0.5,0.01
0.5019999999999998,0.03
0.5040000000000004,0.0
0.5060000000000002,0.0
0.508,0.01
0.5099999999999998,-0.01
0.5120000000000005,0.01
0.5140000000000002,0.01
0.516,0.01
0.5179999999999998,0.01
0.5200000000000005,0.02
0.5220000000000002,0.01
0.524,0.01
0.5259999999999998,0.02
0.5280000000000005,0.01
0.5300000000000002,0.02
0.532,0.03
0.5339999999999998,0.0
0.5360000000000005,0.02
0.5380000000000003,0.02
0.54,0.0
0.5419999999999998,0.01
0.5440000000000005,0.02
0.5460000000000003,-0.01
0.548,0.01
0.5499999999999998,0.0
0.5520000000000005,0.0
0.5540000000000003,0.01
0.556,0.01
0.5579999999999998,0.01
0.5600000000000005,0.02
0.5620000000000003,0.01
0.5640000000000001,0.0
0.5659999999999998,0.03
0.5680000000000005,0.01
0.5700000000000003,0.01
0.5720000000000001,0.01
0.5739999999999998,0.01
0.5760000000000005,0.01
0.5780000000000003,0.02
0.5800000000000001,0.0
0.5819999999999999,0.0
0.5840000000000005,0.01
0.5860000000000003,0.0
0.5880000000000001,0.0
0.5899999999999999,0.01
0.5920000000000005,0.0
0.5940000000000003,0.0
0.5960000000000001,0.01
0.5979999999999999,0.0
0.6000000000000005,0.0
0.6020000000000003,0.0
0.6040000000000001,-0.01
0.6059999999999999,-0.01
0.6080000000000005,0.0
0.6100000000000003,0.0
0.6120000000000001,0.0
0.6139999999999999,-0.01
0.6160000000000005,0.0
0.6180000000000003,0.0
0.6200000000000001,0.0
0.6219999999999999,0.0
0.6240000000000006,0.0
0.6260000000000003,0.0
0.6280000000000001,0.0
0.6299999999999999,0.0
0.6320000000000006,0.01
0.6340000000000003,0.01
0.6360000000000001,0.0
0.6379999999999999,0.0
0.6400000000000006,0.01
0.6420000000000003,0.01
0.6440000000000001,0.01
0.6459999999999999,0.0
0.6480000000000006,0.0
0.6500000000000004,0.02
0.6520000000000001,0.01
0.6539999999999999,0.01
0.6560000000000006,0.01
0.6580000000000004,0.01
0.6600000000000001,0.0
0.6619999999999999,0.01
0.6639999999999997,0.03
0.6660000000000004,0.02
0.6680000000000001,0.01
0.6699999999999999,0.0
0.6719999999999997,0.0
0.6740000000000004,0.01
0.6760000000000002,0.0
0.6779999999999999,0.0
0.6799999999999997,0.0
0.6820000000000004,0.01
0.6840000000000002,0.01
0.6859999999999999,0.01
0.6879999999999997,0.01
0.6900000000000004,0.01
0.6920000000000002,0.0
0.694,-0.01
0.6959999999999997,0.0
0.6980000000000004,0.0
0.7000000000000002,0.0
0.702,0.0
0.7039999999999997,0.0
0.7060000000000004,0.0
0.7080000000000002,0.01
0.71,0.01
0.7119999999999997,0.01
0.7140000000000004,0.01
0.7160000000000002,0.0
0.718,0.01
0.7199999999999998,0.0
0.7220000000000004,0.0
0.7240000000000002,0.0
0.726,0.0
0.7279999999999998,0.01
0.7300000000000004,0.0
0.7320000000000002,0.0
0.734,-0.01
0.7359999999999998,-0.01
0.7380000000000004,-0.01
0.7400000000000002,0.0
0.742,0.0
0.7439999999999998,0.01
0.7460000000000004,0.0
0.7480000000000002,0.0
0.75,0.0
0.7519999999999998,0.0
0.7540000000000004,0.0
0.7560000000000002,0.01
0.758,0.0
0.7599999999999998,0.0
0.7620000000000005,0.0
0.7640000000000002,0.0
0.766,0.0
0.7679999999999998,0.0
0.7700000000000005,0.0
0.7720000000000002,0.0
0.774,0.0
0.7759999999999998,0.0
0.7780000000000005,0.0
0.7800000000000002,0.0
0.782,0.0
0.7839999999999998,0.0
0.7860000000000005,0.0
0.7880000000000003,0.01
0.79,0.0
0.7919999999999998,0.0
0.7940000000000005,0.01
0.7960000000000003,0.0
0.798,0.0
0.7999999999999998,0.0
0.8020000000000005,0.0
0.8040000000000003,0.01
0.806,0.0
0.8079999999999998,0.0
0.8100000000000005,-0.01
0.8120000000000003,0.0
0.8140000000000001,0.0
0.8159999999999998,0.0
0.8180000000000005,0.01
0.8200000000000003,0.01
0.8220000000000001,0.01
0.8239999999999998,0.0
0.8260000000000005,0.0
0.8280000000000003,0.01
0.8300000000000001,0.01
0.8319999999999999,0.01
0.8340000000000005,0.01
0.8360000000000003,0.01
0.8380000000000001,0.01
0.8399999999999999,0.01
0.8420000000000005,0.01
0.8440000000000003,0.0
0.8460000000000001,0.02
0.8479999999999999,0.02
0.8500000000000005,0.01
0.8520000000000003,0.01
0.8540000000000001,0.0
0.8559999999999999,0.0
0.8580000000000005,0.0
0.8600000000000003,0.0
0.8620000000000001,0.0
0.8639999999999999,0.0
0.8660000000000005,0.0
0.8680000000000003,0.01
0.8700000000000001,0.01
0.8719999999999999,0.02
0.8740000000000006,0.01
0.8760000000000003,0.0
0.8780000000000001,0.0
0.8799999999999999,0.0
0.8820000000000006,0.0
0.8840000000000003,0.0
0.8860000000000001,0.0
0.8879999999999999,0.0
0.8900000000000006,0.01
0.8920000000000003,0.0
0.8940000000000001,0.02
0.8959999999999999,0.01
0.8980000000000006,0.0
0.9000000000000004,0.01
0.902,0.01
0.904,0.01
0.9060000000000006,0.02
0.9080000000000004,0.0
0.91,0.0
0.912,0.0
0.9139999999999996,0.0
0.9160000000000004,0.0
0.918,0.0
0.92,0.01
0.9219999999999996,0.01
0.9240000000000004,0.0
0.9260000000000002,0.01
0.928,0.0
0.9299999999999996,0.0
0.9320000000000004,0.0
0.9340000000000002,0.0
0.936,0.01
0.9379999999999996,0.01
0.9400000000000004,0.0
0.9420000000000002,0.0
0.944,0.0
0.9459999999999996,0.0
0.9480000000000004,-0.01
0.9500000000000002,0.01
0.952,0.01
0.9539999999999996,0.0
0.9560000000000004,0.0
0.9580000000000002,0.0
0.96,-0.01
0.9619999999999996,0.0
0.9640000000000004,0.01
0.9660000000000002,0.0
0.968,0.01
0.9699999999999998,0.01
0.9720000000000004,0.01
0.9740000000000002,0.01
0.976,0.01
0.9779999999999998,0.02
0.9800000000000004,0.02
0.9820000000000002,0.0
0.984,0.02
0.9859999999999998,0.01
0.9880000000000004,0.01
0.9900000000000002,0.02
0.992,0.01
0.9939999999999998,0.02
0.9960000000000004,0.02
0.9980000000000002,0.01
1.0,0.01
1.0019999999999998,0.02
1.0040000000000004,0.0
1.0060000000000002,0.0
1.008,0.01
1.0099999999999998,0.0
1.0120000000000005,0.0
1.0140000000000002,0.0
1.016,0.0
1.0179999999999998,0.0
1.0200000000000005,0.01
1.0220000000000002,0.02
1.024,0.01
1.0259999999999998,0.01
1.0280000000000005,0.01
1.0300000000000002,0.0
1.032,0.01
1.0339999999999998,0.02
1.0360000000000005,0.01
1.0380000000000005,0.01
1.04,0.01
1.0419999999999998,0.0
1.0440000000000005,0.02
1.0460000000000005,0.01
1.048,0.02
1.0499999999999998,0.01
1.0520000000000005,0.0
1.0540000000000005,0.01
1.056,0.0
1.0579999999999998,0.01
1.0600000000000005,0.01
1.0620000000000005,0.0
1.064,0.01
1.0659999999999998,0.01
1.0680000000000005,0.01
1.0700000000000005,0.0
1.072,0.01
1.0739999999999998,0.01
1.0760000000000003,0.0
1.0780000000000003,0.02
1.08,0.0
1.082,0.0
1.0840000000000003,0.02
1.0860000000000003,0.0
1.088,0.0
1.09,0.01
1.0920000000000003,-0.01
1.0940000000000003,0.0
1.096,0.02
1.098,0.0
1.1000000000000003,-0.01
1.1020000000000003,0.01
1.104,0.01
1.106,0.0
1.1080000000000003,0.01
1.1100000000000003,0.0
1.112,0.0
1.114,0.01
1.1160000000000003,-0.01
1.1180000000000003,0.01
1.12,0.01
1.122,-0.01
1.1240000000000006,0.0
1.1260000000000003,0.0
1.128,0.0
1.13,0.0
1.1320000000000006,0.02
1.1340000000000003,0.0
1.136,0.01
1.138,0.02
1.1400000000000006,-0.01
1.1420000000000003,0.0
1.144,0.01
1.146,-0.01
1.1480000000000006,0.0
1.1500000000000004,0.01
1.152,0.0
1.154,0.0
1.1560000000000006,0.01
1.1580000000000004,-0.01
1.16,0.0
1.162,0.0
1.1639999999999997,0.0
1.1660000000000004,0.01
1.168,0.01
1.17,-0.02
1.1719999999999997,0.0
1.1740000000000004,0.0
1.1760000000000002,-0.01
1.178,0.01
1.1799999999999995,0.0
1.1820000000000004,0.0
1.1840000000000002,0.01
1.186,-0.01
1.1879999999999995,0.0
1.1900000000000004,0.01
1.1920000000000002,0.01
1.194,0.01
1.1959999999999995,0.01
1.1980000000000004,0.01
1.2000000000000002,0.01
1.202,0.01
1.2039999999999995,0.01
1.2060000000000004,0.01
1.2080000000000002,0.0
1.21,0.0
1.2119999999999995,0.0
1.2140000000000004,0.0
1.2160000000000002,0.01
1.218,0.01
1.2199999999999998,0.0
1.2220000000000004,0.01
1.2240000000000002,0.0
1.226,0.0
1.2279999999999998,0.02
1.2300000000000004,0.02
1.2320000000000002,0.01
1.234,0.01
1.2359999999999998,0.01
1.2380000000000004,0.0
1.2400000000000002,0.01
1.242,0.01
1.2439999999999998,0.01
1.2460000000000004,0.03
1.2480000000000002,0.01
1.25,0.0
1.2519999999999998,0.02
1.2540000000000004,0.0
1.2560000000000002,0.01
1.258,0.02
1.2599999999999998,0.0
1.2620000000000005,0.0
1.2640000000000002,0.02
1.266,0.01
1.2679999999999998,0.0
1.2700000000000005,0.02
1.2720000000000002,-0.01
1.274,0.0
1.2759999999999998,0.01
1.2780000000000005,-0.01
1.2800000000000002,0.01
1.282,0.01
1.2839999999999998,-0.01
1.2860000000000005,0.0
1.2880000000000005,0.0
1.29,0.0
1.2919999999999998,0.0
1.2940000000000005,0.01
1.2960000000000005,0.0
1.298,0.0
1.2999999999999998,0.01
1.3020000000000005,0.0
1.3040000000000005,0.0
1.306,0.0
1.3079999999999998,-0.01
1.3100000000000005,0.01
1.3120000000000005,-0.01
1.314,-0.02
1.3159999999999998,0.01
1.3180000000000005,0.0
1.3200000000000005,0.0
1.322,0.02
1.3239999999999998,-0.01
1.3260000000000003,-0.01
1.3280000000000003,0.01
1.33,0.0
1.332,-0.01
1.3340000000000003,0.01
1.3360000000000003,0.01
1.338,0.01
1.34,0.03
1.3420000000000003,0.01
1.3440000000000003,0.01
1.346,0.03
1.348,0.0
1.3500000000000003,0.01
1.3520000000000003,0.01
1.354,0.01
1.356,0.01
1.3580000000000003,0.0
1.3600000000000003,0.01
1.362,0.0
1.364,0.0
1.3660000000000003,0.0
1.3680000000000003,0.0
1.37,0.0
1.372,0.01
1.3740000000000006,-0.01
1.3760000000000003,0.0
1.378,0.01
1.38,0.01
1.3820000000000006,0.01
1.3840000000000003,0.0
1.386,0.01
1.388,0.0
1.3900000000000006,0.0
1.3920000000000003,0.02
1.394,0.01
1.396,0.01
1.3980000000000006,0.0
1.4000000000000004,0.01
1.402,0.01
1.404,0.01
1.4060000000000006,0.01
1.4080000000000004,0.0
1.41,0.01
1.412,0.0
1.4139999999999997,0.0
1.4160000000000004,0.0
1.418,0.0
1.42,-0.01
1.4219999999999997,-0.01
1.4240000000000004,-0.01
1.4260000000000002,0.0
1.428,-0.01
1.4299999999999995,-0.01
1.4320000000000004,-0.02
1.4340000000000002,-0.03
1.436,-0.01
1.4379999999999995,6.87
1.4400000000000004,23.18
1.4420000000000002,33.69
1.444,32.32
1.4459999999999995,25.32
1.4480000000000004,17.9
1.4500000000000002,13.32
1.452,8.77
1.4539999999999995,3.54
1.4560000000000004,0.0
1.4580000000000002,0.07
1.46,0.14
1.4619999999999995,-0.1
1.4640000000000004,-0.07
1.4660000000000002,0.02
1.468,0.03
1.4699999999999998,0.07
1.4720000000000004,0.05
1.4740000000000002,-0.01
1.476,-0.03
1.4779999999999998,-0.01
1.4800000000000004,0.0
1.4820000000000002,0.0
1.484,0.03
1.4859999999999998,0.03
1.4880000000000004,0.0
1.4900000000000002,0.0
1.492,-0.01
